# ramp: 2->210Hz/30s/EASE/k2
# trim: resultant weak direction 0 deg (coil A), strength 0.00 (off)
t,state,f_hz,x_mm,y_mm,z_mm,tilt_deg,tilt_az_deg,acc_tilt_x,acc_tilt_y,cmd_tilt_x,cmd_tilt_y,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
3.9265,2,,-0.461,0.000,-0.677,,,,,0.0000,0.0000,,,0,,0,,,,
3.9285,2,,-0.460,0.000,-0.675,,,,,0.0000,0.0000,,,0,,0,,,,
3.9305,2,,-0.459,0.000,-0.674,,,,,0.0000,0.0000,,,0,,0,,,,
3.9325,2,,-0.458,0.000,-0.672,,,,,0.0000,0.0000,,,0,,0,,,,
3.9345,2,,-0.457,0.000,-0.671,,,,,0.0000,0.0000,,,0,,0,,,,
3.9365,2,,-0.457,0.000,-0.669,,,,,0.0000,0.0000,,,0,,0,,,,
3.9385,2,,-0.456,0.000,-0.668,,,,,0.0000,0.0000,,,0,,0,,,,
3.9405,2,,-0.455,0.000,-0.667,,,,,0.0000,0.0000,,,0,,0,,,,
3.9425,2,,-0.454,0.000,-0.665,,,,,0.0000,0.0000,,,0,,0,,,,
3.9445,2,,-0.453,0.000,-0.664,,,,,0.0000,0.0000,,,0,,0,,,,
3.9464,2,,-0.452,0.000,-0.662,,,,,0.0000,0.0000,,,0,,0,,,,
3.9485,2,,-0.451,0.000,-0.661,,,,,0.0000,0.0000,,,0,,0,,,,
3.9505,2,,-0.450,0.000,-0.660,,,,,0.0000,0.0000,,,0,,0,,,,
3.9525,2,,-0.449,0.000,-0.658,,,,,0.0000,0.0000,,,0,,0,,,,
3.9545,2,,-0.448,0.000,-0.657,,,,,0.0000,0.0000,,,0,,0,,,,
3.9565,2,,-0.447,0.000,-0.655,,,,,0.0000,0.0000,,,0,,0,,,,
3.9585,2,,-0.446,0.000,-0.654,,,,,0.0000,0.0000,,,0,,0,,,,
3.9605,2,,-0.445,0.000,-0.653,,,,,0.0000,0.0000,,,0,,0,,,,
3.9625,2,,-0.444,0.000,-0.651,,,,,0.0000,0.0000,,,0,,0,,,,
3.9645,2,,-0.444,0.000,-0.650,,,,,0.0000,0.0000,,,0,,0,,,,
3.9665,2,,-0.443,0.000,-0.649,,,,,0.0000,0.0000,,,0,,0,,,,
3.9685,2,,-0.442,0.000,-0.647,,,,,0.0000,0.0000,,,0,,0,,,,
3.9705,2,,-0.441,0.000,-0.646,,,,,0.0000,0.0000,,,0,,0,,,,
3.9725,2,,-0.440,0.000,-0.645,,,,,0.0000,0.0000,,,0,,0,,,,
3.9745,2,,-0.439,0.000,-0.643,,,,,0.0000,0.0000,,,0,,0,,,,
3.9765,2,,-0.438,0.000,-0.642,,,,,0.0000,0.0000,,,0,,0,,,,
3.9785,2,,-0.437,0.000,-0.640,,,,,0.0000,0.0000,,,0,,0,,,,
3.9805,2,,-0.436,0.000,-0.639,,,,,0.0000,0.0000,,,0,,0,,,,
3.9825,2,,-0.435,0.000,-0.638,,,,,0.0000,0.0000,,,0,,0,,,,
3.9845,2,,-0.435,0.000,-0.636,,,,,0.0000,0.0000,,,0,,0,,,,
3.9865,2,,-0.434,0.000,-0.635,,,,,0.0000,0.0000,,,0,,0,,,,
3.9885,2,,-0.433,0.000,-0.634,,,,,0.0000,0.0000,,,0,,0,,,,
3.9905,2,,-0.432,0.000,-0.632,,,,,0.0000,0.0000,,,0,,0,,,,
3.9925,2,,-0.431,0.000,-0.631,,,,,0.0000,0.0000,,,0,,0,,,,
3.9945,2,,-0.430,0.000,-0.630,,,,,0.0000,0.0000,,,0,,0,,,,
3.9965,2,,-0.429,0.000,-0.628,,,,,0.0000,0.0000,,,0,,0,,,,
3.9985,2,,-0.428,0.000,-0.627,,,,,0.0000,0.0000,,,0,,0,,,,
4.0005,2,,-0.427,0.000,-0.626,,,,,0.0000,0.0000,,,0,,0,,,,
4.0025,2,,-0.427,0.000,-0.624,,,,,0.0000,0.0000,,,0,,0,,,,
4.0045,2,,-0.426,0.000,-0.623,,,,,0.0000,0.0000,,,0,,0,,,,
4.0065,2,,-0.425,0.000,-0.622,,,,,0.0000,0.0000,,,0,,0,,,,
4.0085,2,,-0.424,0.000,-0.621,,,,,0.0000,0.0000,,,0,,0,,,,
4.0105,2,,-0.423,0.000,-0.619,,,,,0.0000,0.0000,,,0,,0,,,,
4.0125,2,,-0.422,0.000,-0.618,,,,,0.0000,0.0000,,,0,,0,,,,
4.0145,2,,-0.421,0.000,-0.617,,,,,0.0000,0.0000,,,0,,0,,,,
4.0166,2,,-0.420,0.000,-0.615,,,,,0.0000,0.0000,,,0,,0,,,,
4.0186,2,,-0.420,0.000,-0.614,,,,,0.0000,0.0000,,,0,,0,,,,
4.0205,2,,-0.419,0.000,-0.613,,,,,0.0000,0.0000,,,0,,0,,,,
4.0225,2,,-0.418,0.000,-0.611,,,,,0.0000,0.0000,,,0,,0,,,,
4.0245,2,,-0.417,0.000,-0.610,,,,,0.0000,0.0000,,,0,,0,,,,
4.0265,2,,-0.416,0.000,-0.609,,,,,0.0000,0.0000,,,0,,0,,,,
4.0285,2,,-0.415,0.000,-0.608,,,,,0.0000,0.0000,,,0,,0,,,,
4.0305,2,,-0.414,0.000,-0.606,,,,,0.0000,0.0000,,,0,,0,,,,
4.0325,2,,-0.414,0.000,-0.605,,,,,0.0000,0.0000,,,0,,0,,,,
4.0345,2,,-0.413,0.000,-0.604,,,,,0.0000,0.0000,,,0,,0,,,,
4.0365,2,,-0.412,0.000,-0.602,,,,,0.0000,0.0000,,,0,,0,,,,
4.0386,2,,-0.411,0.000,-0.601,,,,,0.0000,0.0000,,,0,,0,,,,
4.0405,2,,-0.410,0.000,-0.600,,,,,0.0000,0.0000,,,0,,0,,,,
4.0425,2,,-0.409,0.000,-0.599,,,,,0.0000,0.0000,,,0,,0,,,,
4.0445,2,,-0.409,0.000,-0.597,,,,,0.0000,0.0000,,,0,,0,,,,
4.0465,2,,-0.408,0.000,-0.596,,,,,0.0000,0.0000,,,0,,0,,,,
4.0485,2,,-0.407,0.000,-0.595,,,,,0.0000,0.0000,,,0,,0,,,,
4.0506,2,,-0.406,0.000,-0.594,,,,,0.0000,0.0000,,,0,,0,,,,
4.0525,2,,-0.405,0.000,-0.592,,,,,0.0000,0.0000,,,0,,0,,,,
4.0545,2,,-0.404,0.000,-0.591,,,,,0.0000,0.0000,,,0,,0,,,,
4.0565,2,,-0.403,0.000,-0.590,,,,,0.0000,0.0000,,,0,,0,,,,
4.0585,2,,-0.403,0.000,-0.589,,,,,0.0000,0.0000,,,0,,0,,,,
4.0605,2,,-0.402,0.000,-0.587,,,,,0.0000,0.0000,,,0,,0,,,,
4.0625,2,,-0.401,0.000,-0.586,,,,,0.0000,0.0000,,,0,,0,,,,
4.0645,2,,-0.400,0.000,-0.585,,,,,0.0000,0.0000,,,0,,0,,,,
4.0665,2,,-0.399,0.000,-0.584,,,,,0.0000,0.0000,,,0,,0,,,,
4.0685,2,,-0.399,0.000,-0.582,,,,,0.0000,0.0000,,,0,,0,,,,
4.0706,2,,-0.398,0.000,-0.581,,,,,0.0000,0.0000,,,0,,0,,,,
4.0726,2,,-0.397,0.000,-0.580,,,,,0.0000,0.0000,,,0,,0,,,,
4.0745,2,,-0.396,0.000,-0.579,,,,,0.0000,0.0000,,,0,,0,,,,
4.0765,2,,-0.395,0.000,-0.578,,,,,0.0000,0.0000,,,0,,0,,,,
4.0785,2,,-0.394,0.000,-0.576,,,,,0.0000,0.0000,,,0,,0,,,,
4.0806,2,,-0.394,0.000,-0.575,,,,,0.0000,0.0000,,,0,,0,,,,
4.0826,2,,-0.393,0.000,-0.574,,,,,0.0000,0.0000,,,0,,0,,,,
4.0845,2,,-0.392,0.000,-0.573,,,,,0.0000,0.0000,,,0,,0,,,,
4.0865,2,,-0.391,0.000,-0.572,,,,,0.0000,0.0000,,,0,,0,,,,
4.0885,2,,-0.390,0.000,-0.570,,,,,0.0000,0.0000,,,0,,0,,,,
4.0906,2,,-0.390,0.000,-0.569,,,,,0.0000,0.0000,,,0,,0,,,,
4.0925,2,,-0.389,0.000,-0.568,,,,,0.0000,0.0000,,,0,,0,,,,
4.0945,2,,-0.388,0.000,-0.567,,,,,0.0000,0.0000,,,0,,0,,,,
4.0965,2,,-0.387,0.000,-0.566,,,,,0.0000,0.0000,,,0,,0,,,,
4.0985,2,,-0.386,0.000,-0.564,,,,,0.0000,0.0000,,,0,,0,,,,
4.1005,2,,-0.386,0.000,-0.563,,,,,0.0000,0.0000,,,0,,0,,,,
4.1026,2,,-0.385,0.000,-0.562,,,,,0.0000,0.0000,,,0,,0,,,,
4.1046,2,,-0.384,0.000,-0.561,,,,,0.0000,0.0000,,,0,,0,,,,
4.1065,2,,-0.383,0.000,-0.560,,,,,0.0000,0.0000,,,0,,0,,,,
4.1085,2,,-0.382,0.000,-0.558,,,,,0.0000,0.0000,,,0,,0,,,,
4.1105,2,,-0.382,0.000,-0.557,,,,,0.0000,0.0000,,,0,,0,,,,
4.1125,2,,-0.381,0.000,-0.556,,,,,0.0000,0.0000,,,0,,0,,,,
4.1145,2,,-0.380,0.000,-0.555,,,,,0.0000,0.0000,,,0,,0,,,,
4.1165,2,,-0.379,0.000,-0.554,,,,,0.0000,0.0000,,,0,,0,,,,
4.1185,2,,-0.378,0.000,-0.553,,,,,0.0000,0.0000,,,0,,0,,,,
4.1205,2,,-0.378,0.000,-0.551,,,,,0.0000,0.0000,,,0,,0,,,,
4.1225,2,,-0.377,0.000,-0.550,,,,,0.0000,0.0000,,,0,,0,,,,
4.1245,2,,-0.376,0.000,-0.549,,,,,0.0000,0.0000,,,0,,0,,,,
4.1265,2,,-0.375,0.000,-0.548,,,,,0.0000,0.0000,,,0,,0,,,,
4.1285,2,,-0.375,0.000,-0.547,,,,,0.0000,0.0000,,,0,,0,,,,
4.1305,2,,-0.374,0.000,-0.546,,,,,0.0000,0.0000,,,0,,0,,,,
4.1325,2,,-0.373,0.000,-0.544,,,,,0.0000,0.0000,,,0,,0,,,,
4.1345,2,,-0.372,0.000,-0.543,,,,,0.0000,0.0000,,,0,,0,,,,
4.1365,2,,-0.371,0.000,-0.542,,,,,0.0000,0.0000,,,0,,0,,,,
4.1385,2,,-0.371,0.000,-0.541,,,,,0.0000,0.0000,,,0,,0,,,,
4.1405,2,,-0.370,0.000,-0.540,,,,,0.0000,0.0000,,,0,,0,,,,
4.1425,2,,-0.369,0.000,-0.539,,,,,0.0000,0.0000,,,0,,0,,,,
4.1445,2,,-0.368,0.000,-0.538,,,,,0.0000,0.0000,,,0,,0,,,,
4.1465,2,,-0.368,0.000,-0.536,,,,,0.0000,0.0000,,,0,,0,,,,
4.1485,2,,-0.367,0.000,-0.535,,,,,0.0000,0.0000,,,0,,0,,,,
4.1505,2,,-0.366,0.000,-0.534,,,,,0.0000,0.0000,,,0,,0,,,,
4.1525,2,,-0.365,0.000,-0.533,,,,,0.0000,0.0000,,,0,,0,,,,
4.1546,2,,-0.365,0.000,-0.532,,,,,0.0000,0.0000,,,0,,0,,,,
4.1565,2,,-0.364,0.000,-0.531,,,,,0.0000,0.0000,,,0,,0,,,,
4.1585,2,,-0.363,0.000,-0.530,,,,,0.0000,0.0000,,,0,,0,,,,
4.1605,2,,-0.362,0.000,-0.529,,,,,0.0000,0.0000,,,0,,0,,,,
4.1625,2,,-0.362,0.000,-0.527,,,,,0.0000,0.0000,,,0,,0,,,,
4.1645,2,,-0.361,0.000,-0.526,,,,,0.0000,0.0000,,,0,,0,,,,
4.1665,2,,-0.360,0.000,-0.525,,,,,0.0000,0.0000,,,0,,0,,,,
4.1685,2,,-0.359,0.000,-0.524,,,,,0.0000,0.0000,,,0,,0,,,,
4.1705,2,,-0.359,0.000,-0.523,,,,,0.0000,0.0000,,,0,,0,,,,
4.1725,2,,-0.358,0.000,-0.522,,,,,0.0000,0.0000,,,0,,0,,,,
4.1745,2,,-0.357,0.000,-0.521,,,,,0.0000,0.0000,,,0,,0,,,,
4.1765,2,,-0.356,0.000,-0.520,,,,,0.0000,0.0000,,,0,,0,,,,
4.1785,2,,-0.356,0.000,-0.519,,,,,0.0000,0.0000,,,0,,0,,,,
4.1805,2,,-0.355,0.000,-0.518,,,,,0.0000,0.0000,,,0,,0,,,,
4.1825,2,,-0.354,0.000,-0.516,,,,,0.0000,0.0000,,,0,,0,,,,
4.1845,2,,-0.353,0.000,-0.515,,,,,0.0000,0.0000,,,0,,0,,,,
4.1865,2,,-0.353,0.000,-0.514,,,,,0.0000,0.0000,,,0,,0,,,,
4.1885,2,,-0.352,0.000,-0.513,,,,,0.0000,0.0000,,,0,,0,,,,
4.1905,2,,-0.351,0.000,-0.512,,,,,0.0000,0.0000,,,0,,0,,,,
4.1925,2,,-0.351,0.000,-0.511,,,,,0.0000,0.0000,,,0,,0,,,,
4.1945,2,,-0.350,0.000,-0.510,,,,,0.0000,0.0000,,,0,,0,,,,
4.1965,2,,-0.349,0.000,-0.509,,,,,0.0000,0.0000,,,0,,0,,,,
4.1985,2,,-0.348,0.000,-0.508,,,,,0.0000,0.0000,,,0,,0,,,,
4.2005,2,,-0.348,0.000,-0.507,,,,,0.0000,0.0000,,,0,,0,,,,
4.2025,2,,-0.347,0.000,-0.506,,,,,0.0000,0.0000,,,0,,0,,,,
4.2045,2,,-0.346,0.000,-0.505,,,,,0.0000,0.0000,,,0,,0,,,,
4.2065,2,,-0.346,0.000,-0.503,,,,,0.0000,0.0000,,,0,,0,,,,
4.2085,2,,-0.345,0.000,-0.502,,,,,0.0000,0.0000,,,0,,0,,,,
4.2105,2,,-0.344,0.000,-0.501,,,,,0.0000,0.0000,,,0,,0,,,,
4.2125,2,,-0.343,0.000,-0.500,,,,,0.0000,0.0000,,,0,,0,,,,
4.2145,2,,-0.343,0.000,-0.499,,,,,0.0000,0.0000,,,0,,0,,,,
4.2165,2,,-0.342,0.000,-0.498,,,,,0.0000,0.0000,,,0,,0,,,,
4.2185,2,,-0.341,0.000,-0.497,,,,,0.0000,0.0000,,,0,,0,,,,
4.2205,2,,-0.341,0.000,-0.496,,,,,0.0000,0.0000,,,0,,0,,,,
4.2225,2,,-0.340,0.000,-0.495,,,,,0.0000,0.0000,,,0,,0,,,,
4.2245,2,,-0.339,0.000,-0.494,,,,,0.0000,0.0000,,,0,,0,,,,
4.2265,2,,-0.338,0.000,-0.493,,,,,0.0000,0.0000,,,0,,0,,,,
4.2285,2,,-0.338,0.000,-0.492,,,,,0.0000,0.0000,,,0,,0,,,,
4.2305,2,,-0.337,0.000,-0.491,,,,,0.0000,0.0000,,,0,,0,,,,
4.2325,2,,-0.336,0.000,-0.490,,,,,0.0000,0.0000,,,0,,0,,,,
4.2345,2,,-0.336,0.000,-0.489,,,,,0.0000,0.0000,,,0,,0,,,,
4.2365,2,,-0.335,0.000,-0.488,,,,,0.0000,0.0000,,,0,,0,,,,
4.2385,2,,-0.334,0.000,-0.487,,,,,0.0000,0.0000,,,0,,0,,,,
4.2405,2,,-0.334,0.000,-0.486,,,,,0.0000,0.0000,,,0,,0,,,,
4.2425,2,,-0.333,0.000,-0.485,,,,,0.0000,0.0000,,,0,,0,,,,
4.2445,2,,-0.332,0.000,-0.484,,,,,0.0000,0.0000,,,0,,0,,,,
4.2465,2,,-0.332,0.000,-0.483,,,,,0.0000,0.0000,,,0,,0,,,,
4.2485,2,,-0.331,0.000,-0.482,,,,,0.0000,0.0000,,,0,,0,,,,
4.2505,2,,-0.330,0.000,-0.481,,,,,0.0000,0.0000,,,0,,0,,,,
4.2525,2,,-0.329,0.000,-0.480,,,,,0.0000,0.0000,,,0,,0,,,,
4.2545,2,,-0.329,0.000,-0.479,,,,,0.0000,0.0000,,,0,,0,,,,
4.2565,2,,-0.328,0.000,-0.478,,,,,0.0000,0.0000,,,0,,0,,,,
4.2585,2,,-0.327,0.000,-0.477,,,,,0.0000,0.0000,,,0,,0,,,,
4.2605,2,,-0.327,0.000,-0.476,,,,,0.0000,0.0000,,,0,,0,,,,
4.2625,2,,-0.326,0.000,-0.475,,,,,0.0000,0.0000,,,0,,0,,,,
4.2645,2,,-0.325,0.000,-0.474,,,,,0.0000,0.0000,,,0,,0,,,,
4.2665,2,,-0.325,0.000,-0.473,,,,,0.0000,0.0000,,,0,,0,,,,
4.2685,2,,-0.324,0.000,-0.472,,,,,0.0000,0.0000,,,0,,0,,,,
4.2705,2,,-0.323,0.000,-0.471,,,,,0.0000,0.0000,,,0,,0,,,,
4.2725,2,,-0.323,0.000,-0.470,,,,,0.0000,0.0000,,,0,,0,,,,
4.2745,2,,-0.322,0.000,-0.469,,,,,0.0000,0.0000,,,0,,0,,,,
4.2765,2,,-0.321,0.000,-0.468,,,,,0.0000,0.0000,,,0,,0,,,,
4.2785,2,,-0.321,0.000,-0.467,,,,,0.0000,0.0000,,,0,,0,,,,
4.2805,2,,-0.320,0.000,-0.466,,,,,0.0000,0.0000,,,0,,0,,,,
4.2825,2,,-0.319,0.000,-0.465,,,,,0.0000,0.0000,,,0,,0,,,,
4.2845,2,,-0.319,0.000,-0.464,,,,,0.0000,0.0000,,,0,,0,,,,
4.2865,2,,-0.318,0.000,-0.463,,,,,0.0000,0.0000,,,0,,0,,,,
4.2885,2,,-0.317,0.000,-0.462,,,,,0.0000,0.0000,,,0,,0,,,,
4.2905,2,,-0.317,0.000,-0.461,,,,,0.0000,0.0000,,,0,,0,,,,
4.2925,2,,-0.316,0.000,-0.460,,,,,0.0000,0.0000,,,0,,0,,,,
4.2945,2,,-0.315,0.000,-0.459,,,,,0.0000,0.0000,,,0,,0,,,,
4.2965,2,,-0.315,0.000,-0.458,,,,,0.0000,0.0000,,,0,,0,,,,
4.2985,2,,-0.314,0.000,-0.457,,,,,0.0000,0.0000,,,0,,0,,,,
4.3005,2,,-0.313,0.000,-0.456,,,,,0.0000,0.0000,,,0,,0,,,,
4.3025,2,,-0.313,0.000,-0.455,,,,,0.0000,0.0000,,,0,,0,,,,
4.3045,2,,-0.312,0.000,-0.454,,,,,0.0000,0.0000,,,0,,0,,,,
4.3065,2,,-0.312,0.000,-0.453,,,,,0.0000,0.0000,,,0,,0,,,,
4.3085,2,,-0.311,0.000,-0.452,,,,,0.0000,0.0000,,,0,,0,,,,
4.3105,2,,-0.310,0.000,-0.451,,,,,0.0000,0.0000,,,0,,0,,,,
4.3125,2,,-0.310,0.000,-0.450,,,,,0.0000,0.0000,,,0,,0,,,,
4.3145,2,,-0.309,0.000,-0.449,,,,,0.0000,0.0000,,,0,,0,,,,
4.3165,2,,-0.308,0.000,-0.448,,,,,0.0000,0.0000,,,0,,0,,,,
4.3185,2,,-0.308,0.000,-0.447,,,,,0.0000,0.0000,,,0,,0,,,,
4.3205,2,,-0.307,0.000,-0.446,,,,,0.0000,0.0000,,,0,,0,,,,
4.3225,2,,-0.306,0.000,-0.445,,,,,0.0000,0.0000,,,0,,0,,,,
4.3245,2,,-0.306,0.000,-0.445,,,,,0.0000,0.0000,,,0,,0,,,,
4.3265,2,,-0.305,0.000,-0.444,,,,,0.0000,0.0000,,,0,,0,,,,
4.3285,2,,-0.305,0.000,-0.443,,,,,0.0000,0.0000,,,0,,0,,,,
4.3305,2,,-0.304,0.000,-0.442,,,,,0.0000,0.0000,,,0,,0,,,,
4.3325,2,,-0.303,0.000,-0.441,,,,,0.0000,0.0000,,,0,,0,,,,
4.3345,2,,-0.303,0.000,-0.440,,,,,0.0000,0.0000,,,0,,0,,,,
4.3365,2,,-0.302,0.000,-0.439,,,,,0.0000,0.0000,,,0,,0,,,,
4.3385,2,,-0.301,0.000,-0.438,,,,,0.0000,0.0000,,,0,,0,,,,
4.3405,2,,-0.301,0.000,-0.437,,,,,0.0000,0.0000,,,0,,0,,,,
4.3425,2,,-0.300,0.000,-0.436,,,,,0.0000,0.0000,,,0,,0,,,,
4.3445,2,,-0.299,0.000,-0.435,,,,,0.0000,0.0000,,,0,,0,,,,
4.3465,2,,-0.299,0.000,-0.434,,,,,0.0000,0.0000,,,0,,0,,,,
4.3485,2,,-0.298,0.000,-0.433,,,,,0.0000,0.0000,,,0,,0,,,,
4.3505,2,,-0.298,0.000,-0.432,,,,,0.0000,0.0000,,,0,,0,,,,
4.3525,2,,-0.297,0.000,-0.432,,,,,0.0000,0.0000,,,0,,0,,,,
4.3545,2,,-0.296,0.000,-0.431,,,,,0.0000,0.0000,,,0,,0,,,,
4.3565,2,,-0.296,0.000,-0.430,,,,,0.0000,0.0000,,,0,,0,,,,
4.3585,2,,-0.295,0.000,-0.429,,,,,0.0000,0.0000,,,0,,0,,,,
4.3605,2,,-0.295,0.000,-0.428,,,,,0.0000,0.0000,,,0,,0,,,,
4.3625,2,,-0.294,0.000,-0.427,,,,,0.0000,0.0000,,,0,,0,,,,
4.3645,2,,-0.293,0.000,-0.426,,,,,0.0000,0.0000,,,0,,0,,,,
4.3665,2,,-0.293,0.000,-0.425,,,,,0.0000,0.0000,,,0,,0,,,,
4.3686,2,,-0.292,0.000,-0.424,,,,,0.0000,0.0000,,,0,,0,,,,
4.3706,2,,-0.292,0.000,-0.423,,,,,0.0000,0.0000,,,0,,0,,,,
4.3725,2,,-0.291,0.000,-0.423,,,,,0.0000,0.0000,,,0,,0,,,,
4.3745,2,,-0.290,0.000,-0.422,,,,,0.0000,0.0000,,,0,,0,,,,
4.3765,2,,-0.290,0.000,-0.421,,,,,0.0000,0.0000,,,0,,0,,,,
4.3785,2,,-0.289,0.000,-0.420,,,,,0.0000,0.0000,,,0,,0,,,,
4.3805,2,,-0.289,0.000,-0.419,,,,,0.0000,0.0000,,,0,,0,,,,
4.3825,2,,-0.288,0.000,-0.418,,,,,0.0000,0.0000,,,0,,0,,,,
4.3845,2,,-0.287,0.000,-0.417,,,,,0.0000,0.0000,,,0,,0,,,,
4.3865,2,,-0.287,0.000,-0.416,,,,,0.0000,0.0000,,,0,,0,,,,
4.3885,2,,-0.286,0.000,-0.415,,,,,0.0000,0.0000,,,0,,0,,,,
4.3905,2,,-0.286,0.000,-0.415,,,,,0.0000,0.0000,,,0,,0,,,,
4.3925,2,,-0.285,0.000,-0.414,,,,,0.0000,0.0000,,,0,,0,,,,
4.3946,2,,-0.284,0.000,-0.413,,,,,0.0000,0.0000,,,0,,0,,,,
4.3965,2,,-0.284,0.000,-0.412,,,,,0.0000,0.0000,,,0,,0,,,,
4.3985,2,,-0.283,0.000,-0.411,,,,,0.0000,0.0000,,,0,,0,,,,
4.4005,2,,-0.283,0.000,-0.410,,,,,0.0000,0.0000,,,0,,0,,,,
4.4026,2,,-0.282,0.000,-0.409,,,,,0.0000,0.0000,,,0,,0,,,,
4.4045,2,,-0.281,0.000,-0.409,,,,,0.0000,0.0000,,,0,,0,,,,
4.4065,2,,-0.281,0.000,-0.408,,,,,0.0000,0.0000,,,0,,0,,,,
4.4085,2,,-0.280,0.000,-0.407,,,,,0.0000,0.0000,,,0,,0,,,,
4.4105,2,,-0.280,0.000,-0.406,,,,,0.0000,0.0000,,,0,,0,,,,
4.4125,2,,-0.279,0.000,-0.405,,,,,0.0000,0.0000,,,0,,0,,,,
4.4146,2,,-0.278,0.000,-0.404,,,,,0.0000,0.0000,,,0,,0,,,,
4.4166,2,,-0.278,0.000,-0.403,,,,,0.0000,0.0000,,,0,,0,,,,
4.4185,2,,-0.277,0.000,-0.403,,,,,0.0000,0.0000,,,0,,0,,,,
4.4206,2,,-0.277,0.000,-0.402,,,,,0.0000,0.0000,,,0,,0,,,,
4.4225,2,,-0.276,0.000,-0.401,,,,,0.0000,0.0000,,,0,,0,,,,
4.4246,2,,-0.276,0.000,-0.400,,,,,0.0000,0.0000,,,0,,0,,,,
4.4266,2,,-0.275,0.000,-0.399,,,,,0.0000,0.0000,,,0,,0,,,,
4.4285,2,,-0.274,0.000,-0.398,,,,,0.0000,0.0000,,,0,,0,,,,
4.4305,2,,-0.274,0.000,-0.397,,,,,0.0000,0.0000,,,0,,0,,,,
4.4326,2,,-0.273,0.000,-0.397,,,,,0.0000,0.0000,,,0,,0,,,,
4.4345,2,,-0.273,0.000,-0.396,,,,,0.0000,0.0000,,,0,,0,,,,
4.4365,2,,-0.272,0.000,-0.395,,,,,0.0000,0.0000,,,0,,0,,,,
4.4385,2,,-0.272,0.000,-0.394,,,,,0.0000,0.0000,,,0,,0,,,,
4.4405,2,,-0.271,0.000,-0.393,,,,,0.0000,0.0000,,,0,,0,,,,
4.4425,2,,-0.271,0.000,-0.392,,,,,0.0000,0.0000,,,0,,0,,,,
4.4445,2,,-0.270,0.000,-0.392,,,,,0.0000,0.0000,,,0,,0,,,,
4.4465,2,,-0.269,0.000,-0.391,,,,,0.0000,0.0000,,,0,,0,,,,
4.4485,2,,-0.269,0.000,-0.390,,,,,0.0000,0.0000,,,0,,0,,,,
4.4506,2,,-0.268,0.000,-0.389,,,,,0.0000,0.0000,,,0,,0,,,,
4.4526,2,,-0.268,0.000,-0.388,,,,,0.0000,0.0000,,,0,,0,,,,
4.4545,2,,-0.267,0.000,-0.388,,,,,0.0000,0.0000,,,0,,0,,,,
4.4566,2,,-0.267,0.000,-0.387,,,,,0.0000,0.0000,,,0,,0,,,,
4.4585,2,,-0.266,0.000,-0.386,,,,,0.0000,0.0000,,,0,,0,,,,
4.4605,2,,-0.266,0.000,-0.385,,,,,0.0000,0.0000,,,0,,0,,,,
4.4625,2,,-0.265,0.000,-0.384,,,,,0.0000,0.0000,,,0,,0,,,,
4.4646,2,,-0.264,0.000,-0.383,,,,,0.0000,0.0000,,,0,,0,,,,
4.4666,2,,-0.264,0.000,-0.383,,,,,0.0000,0.0000,,,0,,0,,,,
4.4685,2,,-0.263,0.000,-0.382,,,,,0.0000,0.0000,,,0,,0,,,,
4.4705,2,,-0.263,0.000,-0.381,,,,,0.0000,0.0000,,,0,,0,,,,
4.4725,2,,-0.262,0.000,-0.380,,,,,0.0000,0.0000,,,0,,0,,,,
4.4745,2,,-0.262,0.000,-0.379,,,,,0.0000,0.0000,,,0,,0,,,,
4.4765,2,,-0.261,0.000,-0.379,,,,,0.0000,0.0000,,,0,,0,,,,
4.4785,2,,-0.261,0.000,-0.378,,,,,0.0000,0.0000,,,0,,0,,,,
4.4806,2,,-0.260,0.000,-0.377,,,,,0.0000,0.0000,,,0,,0,,,,
4.4825,2,,-0.260,0.000,-0.376,,,,,0.0000,0.0000,,,0,,0,,,,
4.4846,2,,-0.259,0.000,-0.375,,,,,0.0000,0.0000,,,0,,0,,,,
4.4866,2,,-0.258,0.000,-0.375,,,,,0.0000,0.0000,,,0,,0,,,,
4.4885,2,,-0.258,0.000,-0.374,,,,,0.0000,0.0000,,,0,,0,,,,
4.4905,2,,-0.257,0.000,-0.373,,,,,0.0000,0.0000,,,0,,0,,,,
4.4925,2,,-0.257,0.000,-0.372,,,,,0.0000,0.0000,,,0,,0,,,,
4.4945,2,,-0.256,0.000,-0.372,,,,,0.0000,0.0000,,,0,,0,,,,
4.4966,2,,-0.256,0.000,-0.371,,,,,0.0000,0.0000,,,0,,0,,,,
4.4986,2,,-0.255,0.000,-0.370,,,,,0.0000,0.0000,,,0,,0,,,,
4.5006,2,,-0.255,0.000,-0.369,,,,,0.0000,0.0000,,,0,,0,,,,
4.5025,2,,-0.254,0.000,-0.368,,,,,0.0000,0.0000,,,0,,0,,,,
4.5046,2,,-0.254,0.000,-0.368,,,,,0.0000,0.0000,,,0,,0,,,,
4.5066,2,,-0.253,0.000,-0.367,,,,,0.0000,0.0000,,,0,,0,,,,
4.5086,2,,-0.253,0.000,-0.366,,,,,0.0000,0.0000,,,0,,0,,,,
4.5106,2,,-0.252,0.000,-0.365,,,,,0.0000,0.0000,,,0,,0,,,,
4.5126,2,,-0.252,0.000,-0.365,,,,,0.0000,0.0000,,,0,,0,,,,
